,Country,Year,population,Value,protein_supply,consumption
4583,morocco,2008,31536.811,3700000.0,90.41,4.94
4584,morocco,2009,31929.087000000003,3900000.0,91.8,5.03
4585,morocco,2010,32343.389,4700000.0,94.68,6.07
4586,morocco,2011,32781.852999999996,5100000.0,96.52,6.57
4587,morocco,2012,33241.9,5100000.0,96.3,6.59
4588,morocco,2013,33715.703,5100000.0,97.93,6.68
4589,mozambique,1961,7342.111,10870.0,33.73,0.02
4590,mozambique,1962,7507.303000000001,11300.0,33.77,0.02
4591,mozambique,1963,7679.4580000000005,11520.0,33.69,0.02
4592,mozambique,1964,7857.104,11740.0,33.82,0.02
4593,mozambique,1965,8039.215,11960.0,35.36,0.02
4594,mozambique,1966,8225.921,16950.0,34.71,0.03
4595,mozambique,1967,8417.702,19565.0,33.98,0.02
4596,mozambique,1968,8614.447,21300.0,33.09,0.02
4597,mozambique,1969,8816.056999999999,21740.0,34.68,0.01
4598,mozambique,1970,9022.741,23910.0,33.32,0.0
4599,mozambique,1971,9232.655,26080.0,33.8,0.01
4600,mozambique,1972,9446.24,27170.0,32.3,0.01
4601,mozambique,1973,9668.657,28260.0,34.95,0.01
4602,mozambique,1974,9906.965,29348.0,32.94,0.02
4603,mozambique,1975,10165.215,30430.0,32.01,0.04
4604,mozambique,1976,10443.953000000001,30000.0,33.1,0.03
4605,mozambique,1977,10738.533000000001,30218.0,31.39,0.02
4606,mozambique,1978,11041.204,30430.0,31.31,0.01
4607,mozambique,1979,11341.402,32609.0,30.85,0.01
4608,mozambique,1980,11630.194,33695.0,31.88,0.01
4609,mozambique,1981,11913.088,34780.0,30.48,0.01
4610,mozambique,1982,12189.823999999999,35870.0,29.42,0.01
4611,mozambique,1983,12439.761999999999,36955.0,29.81,0.01
4612,mozambique,1984,12636.116000000002,39130.0,31.72,0.01
4613,mozambique,1985,12764.386999999999,42390.0,34.6,0.02
4614,mozambique,1986,12808.558,42390.0,30.62,0.01
4615,mozambique,1987,12786.348999999998,43480.0,31.38,0.0
4616,mozambique,1988,12758.008,45650.0,33.63,0.0
4617,mozambique,1989,12805.946000000002,47826.0,30.8,0.01
4618,mozambique,1990,12987.292,50000.0,31.17,0.02
4619,mozambique,1991,13328.032,45650.0,30.23,0.01
4620,mozambique,1992,13806.001,41300.0,30.12,0.01
4621,mozambique,1993,14370.946000000002,43480.0,31.07,0.02
4622,mozambique,1994,14948.048,34780.0,30.78,0.02
4623,mozambique,1995,15483.286,28260.0,36.88,0.02
4624,mozambique,1996,15960.442,29350.0,37.09,0.04
4625,mozambique,1997,16397.183,30435.0,37.56,0.05
4626,mozambique,1998,16813.949,28260.0,37.88,0.05
4627,mozambique,1999,17244.188000000002,39130.0,36.43,0.03
4628,mozambique,2000,17711.927,35890.0,36.46,0.01
4629,mozambique,2001,18221.888,44415.0,35.44,0.05
4630,mozambique,2002,18764.155,65435.0,38.82,0.11
4631,mozambique,2003,19331.1,156980.0,40.25,0.28
4632,mozambique,2004,19910.552,250455.0,40.39,0.46
4633,mozambique,2005,20493.925,213110.0,40.12,0.37
4634,mozambique,2006,21080.11,228630.0,43.45,0.38
4635,mozambique,2007,21673.316000000003,311760.0,43.47,0.52
4636,mozambique,2008,22276.596,412825.0,43.8,0.72
4637,mozambique,2009,22894.71,475455.0,43.65,0.8
4638,mozambique,2010,23531.574,589955.0,45.39,1.01
4639,mozambique,2011,24187.494,760860.0,46.37,1.28
4640,mozambique,2012,24862.664,1135000.0,46.92,1.7
4641,mozambique,2013,25560.755,965600.0,45.7,1.7
4642,myanmar,1961,22211.624,226755.0,37.46,0.58
4643,myanmar,1962,22697.667,210000.0,38.66,0.56
4644,myanmar,1963,23198.241,200000.0,39.71,0.55
4645,myanmar,1964,23717.787999999997,183600.0,40.63,0.55
4646,myanmar,1965,24259.359,191600.0,39.27,0.59
4647,myanmar,1966,24823.94,229167.0,37.41,0.64
4648,myanmar,1967,25410.06,342684.0,37.46,0.56
4649,myanmar,1968,26015.248,341101.0,38.61,0.58
4650,myanmar,1969,26635.849,352240.0,38.98,0.61
4651,myanmar,1970,27269.069,403121.0,38.35,0.68
4652,myanmar,1971,27913.75,405091.0,38.54,0.67
4653,myanmar,1972,28570.097,405725.0,37.82,0.66
4654,myanmar,1973,29238.167999999998,472565.0,37.81,0.77
4655,myanmar,1974,29918.461,458879.0,38.6,0.69
4656,myanmar,1975,30611.095,492218.0,39.37,0.72
4657,myanmar,1976,31314.341,509257.0,39.2,0.74
4658,myanmar,1977,32026.742000000002,543991.0,40.68,0.78
4659,myanmar,1978,32748.784,563534.0,41.71,0.79
4660,myanmar,1979,33481.396,604849.0,41.41,0.82
4661,myanmar,1980,34224.312999999995,673241.0,41.22,0.89
4662,myanmar,1981,34976.462,817581.0,42.68,1.05
4663,myanmar,1982,35734.272000000004,868861.0,43.93,1.1
4664,myanmar,1983,36491.8,964536.0,44.04,1.21
4665,myanmar,1984,37241.527,977068.0,45.01,1.19
4666,myanmar,1985,37977.086,1074930.0,43.15,1.29
4667,myanmar,1986,38698.482,1065535.0,42.69,1.23
4668,myanmar,1987,39404.335,1102524.0,42.3,1.25
4669,myanmar,1988,40085.651,1099499.0,41.4,1.22
4670,myanmar,1989,40731.426,761090.0,38.4,0.83
4671,myanmar,1990,41335.199,727700.0,41.56,0.78
4672,myanmar,1991,41890.197,756550.0,41.79,0.81
4673,myanmar,1992,42401.684,807726.0,42.42,0.88
4674,myanmar,1993,42890.002,815173.0,43.4,0.85
4675,myanmar,1994,43383.428,824443.0,43.25,0.89
4676,myanmar,1995,43901.598,940179.0,44.26,0.98
4677,myanmar,1996,44452.206,1071117.0,44.38,1.05
4678,myanmar,1997,45027.233,1214807.0,46.47,1.19
4679,myanmar,1998,45611.22,1310294.0,46.72,1.28
4680,myanmar,1999,46181.077000000005,1694308.0,47.14,1.61
4681,myanmar,2000,46719.700999999994,2500684.0,50.26,2.18
4682,myanmar,2001,47225.12,2196546.0,51.82,1.97
4683,myanmar,2002,47702.170999999995,2484186.0,53.64,2.18
4684,myanmar,2003,48148.902,2933979.0,56.32,2.47
4685,myanmar,2004,48564.484000000004,3406996.0,59.61,2.88
4686,myanmar,2005,48949.924000000006,3962561.0,61.59,3.41
4687,myanmar,2006,49301.05,4469769.0,65.87,3.77
4688,myanmar,2007,49621.475,4915673.0,68.29,4.0
4689,myanmar,2008,49929.642,5681255.0,72.11,4.55
4690,myanmar,2009,50250.367,6613051.0,75.77,5.6
4691,myanmar,2010,50600.818,7126154.0,80.35,5.93
4692,myanmar,2011,50990.617,7743377.0,82.15,6.35
4693,myanmar,2012,51413.704000000005,8247644.0,82.95,6.43
4694,myanmar,2013,51852.468,8990321.0,82.61,6.45
4695,namibia,1961,649.279,2500.0,63.97,0.11
4696,namibia,1962,665.115,4000.0,66.91,0.18
4697,namibia,1963,681.637,5000.0,66.16,0.22
4698,namibia,1964,698.796,6000.0,66.09,0.26
4699,namibia,1965,716.584,7750.0,66.24,0.33
4700,namibia,1966,734.867,9375.0,67.49,0.39
4701,namibia,1967,753.688,10250.0,66.8,0.41
4702,namibia,1968,773.422,11250.0,66.05,0.44
4703,namibia,1969,794.5880000000001,12250.0,65.74,0.47
4704,namibia,1970,817.4689999999999,13125.0,66.32,0.49
4705,namibia,1971,842.3539999999999,14000.0,66.77,0.5
4706,namibia,1972,868.9580000000001,15000.0,65.79,0.52
4707,namibia,1973,896.2660000000001,16000.0,65.79,0.54
4708,namibia,1974,922.903,17000.0,66.0,0.56
4709,namibia,1975,947.921,17750.0,63.03,0.57
4710,namibia,1976,971.1210000000001,18750.0,64.51,0.58
4711,namibia,1977,992.956,20000.0,66.55,0.61
4712,namibia,1978,1014.057,20625.0,67.55,0.61
4713,namibia,1979,1035.381,21500.0,68.9,0.62
4714,namibia,1980,1057.7269999999999,22500.0,69.66,0.65
4715,namibia,1981,1080.941,23500.0,65.84,0.66
4716,namibia,1982,1105.104,24375.0,64.17,0.66
4717,namibia,1983,1131.632,25000.0,61.75,0.67
4718,namibia,1984,1162.279,26250.0,62.01,0.68
4719,namibia,1985,1198.1480000000001,27500.0,60.19,0.69
4720,namibia,1986,1239.928,28125.0,60.16,0.68
4721,namibia,1987,1286.797,29500.0,60.98,0.7
4722,namibia,1988,1336.536,30000.0,60.33,0.69
4723,namibia,1989,1386.01,31000.0,56.7,0.68
4724,namibia,1990,1432.905,35892.0,58.65,0.82
4725,namibia,1991,1476.388,36252.0,58.99,0.8
4726,namibia,1992,1516.9579999999999,36612.0,57.31,0.85
4727,namibia,1993,1555.101,36972.0,53.83,0.82
4728,namibia,1994,1591.8220000000001,37344.0,53.35,0.84
4729,namibia,1995,1627.865,37716.0,54.13,0.85
4730,namibia,1996,1663.378,38100.0,55.87,0.97
4731,namibia,1997,1698.0320000000002,38484.0,57.36,1.19
4732,namibia,1998,1731.639,38868.0,55.61,1.34
4733,namibia,1999,1763.859,39252.0,63.01,1.32
4734,namibia,2000,1794.5710000000001,39648.0,67.66,1.5
4735,namibia,2001,1823.672,56000.0,67.41,1.41
4736,namibia,2002,1851.523,64000.0,62.88,1.53
4737,namibia,2003,1879.1170000000002,65600.0,64.87,1.32
4738,namibia,2004,1907.745,72000.0,63.62,1.41
4739,namibia,2005,1938.32,76000.0,63.78,1.57
4740,namibia,2006,1971.317,77600.0,63.05,1.57
4741,namibia,2007,2006.514,80000.0,64.2,1.49
4742,namibia,2008,2043.394,81625.0,64.11,1.53
4743,namibia,2009,2081.044,82200.0,60.41,1.49
4744,namibia,2010,2118.874,84000.0,59.27,1.5
4745,namibia,2011,2156.698,84300.0,60.04,1.44
4746,namibia,2012,2194.783,84500.0,58.2,1.92
4747,namibia,2013,2233.508,87500.0,57.69,1.63
4748,nepal,1961,10267.264000000001,191000.0,45.54,0.82
4749,nepal,1962,10433.145,198000.0,45.85,0.84
4750,nepal,1963,10604.621000000001,200000.0,46.19,0.83
4751,nepal,1964,10783.966999999999,204000.0,46.5,0.84
4752,nepal,1965,10972.912,211000.0,46.68,0.85
4753,nepal,1966,11172.528999999999,225000.0,46.13,0.89
4754,nepal,1967,11382.966999999999,225000.0,45.55,0.93
4755,nepal,1968,11603.928,232000.0,46.99,0.95
4756,nepal,1969,11834.653999999999,240000.0,47.31,0.95
4757,nepal,1970,12074.626,248000.0,46.8,0.97
4758,nepal,1971,12323.982,255000.0,46.86,0.97
4759,nepal,1972,12583.14,263000.0,45.96,0.98
4760,nepal,1973,12852.206,270000.0,47.0,0.99
4761,nepal,1974,13131.26,278000.0,47.16,0.99
4762,nepal,1975,13420.368999999999,280000.0,45.57,0.98
4763,nepal,1976,13719.471000000001,282000.0,46.94,0.96
4764,nepal,1977,14028.536,284000.0,47.38,0.95
4765,nepal,1978,14347.641000000001,286000.0,47.99,0.93
4766,nepal,1979,14676.928999999998,290000.0,46.59,0.93
4767,nepal,1980,15016.402,290200.0,47.28,0.95
4768,nepal,1981,15367.23,291000.0,47.96,0.92
4769,nepal,1982,15729.431,303300.0,48.16,0.95
4770,nepal,1983,16100.617,321000.0,51.49,1.03
4771,nepal,1984,16477.473,340900.0,51.27,1.07
4772,nepal,1985,16858.31,239502.0,49.52,0.79
4773,nepal,1986,17239.673,250656.0,48.65,0.81
4774,nepal,1987,17623.693,260021.0,52.96,0.79
4775,nepal,1988,18020.753,265051.0,56.42,0.79
4776,nepal,1989,18445.028000000002,274433.0,58.94,0.79
4777,nepal,1990,18905.478,342147.0,55.7,0.95
4778,nepal,1991,19405.504,354296.0,56.17,0.97
4779,nepal,1992,19938.32,352983.0,55.99,0.95
4780,nepal,1993,20489.975,355539.0,54.34,0.88
4781,nepal,1994,21040.904,362589.0,57.02,0.87
4782,nepal,1995,21576.071,367378.0,56.5,0.87
4783,nepal,1996,22090.352000000003,380400.0,56.5,0.87
4784,nepal,1997,22584.775,405462.0,57.72,0.91
4785,nepal,1998,23057.882999999998,440910.0,56.99,0.96
4786,nepal,1999,23509.964,460625.0,57.57,1.02
4787,nepal,2000,23941.11,480800.0,57.33,0.92
4788,nepal,2001,24347.106,507323.0,57.5,1.03
4789,nepal,2002,24725.627,522760.0,57.62,1.04
4790,nepal,2003,25080.872000000003,541725.0,59.31,1.05
4791,nepal,2004,25419.343999999997,560033.0,60.73,1.07
4792,nepal,2005,25744.5,576521.0,62.09,1.08
4793,nepal,2006,26066.693,587219.0,61.22,1.09
4794,nepal,2007,26382.581000000002,600966.0,62.1,1.1
4795,nepal,2008,26666.576,617455.0,62.95,1.11
4796,nepal,2009,26883.535,616312.0,64.13,1.1
4797,nepal,2010,27013.212000000003,629793.0,64.7,1.11
4798,nepal,2011,27041.22,691070.0,66.99,1.15
4799,nepal,2012,26989.162999999997,788310.0,67.93,1.29
4800,nepal,2013,26916.792999999998,874194.0,69.15,1.42
4801,netherlands,1961,11606.402,5999000.0,87.84,12.74
4802,netherlands,1962,11766.726,6061000.0,88.76,13.29
4803,netherlands,1963,11928.361,5340000.0,89.23,12.36
4804,netherlands,1964,12089.385,5095000.0,87.76,13.6
4805,netherlands,1965,12248.344,4231000.0,86.09,12.49
4806,netherlands,1966,12404.193000000001,4144000.0,88.67,12.31
4807,netherlands,1967,12556.839,3655000.0,91.43,11.82
4808,netherlands,1968,12706.787,3969000.0,90.19,12.45
4809,netherlands,1969,12855.007,4372000.0,90.41,12.93
4810,netherlands,1970,13001.943000000001,4602000.0,90.18,12.94
4811,netherlands,1971,13147.931999999999,4333000.0,90.66,12.34
4812,netherlands,1972,13291.873,4392000.0,94.39,12.16
4813,netherlands,1973,13431.181999999999,4679000.0,96.08,12.51
4814,netherlands,1974,13562.438,4277000.0,98.45,9.69
4815,netherlands,1975,13683.291000000001,4815000.0,92.47,9.73
4816,netherlands,1976,13793.11,5054000.0,94.29,8.96
4817,netherlands,1977,13892.917,5997000.0,96.03,12.2
4818,netherlands,1978,13984.06,7049000.0,97.42,11.81
4819,netherlands,1979,14068.593,8183000.0,98.57,12.71
4820,netherlands,1980,14148.415,9007000.0,97.81,11.58
4821,netherlands,1981,14223.763,9801000.0,95.55,13.34
4822,netherlands,1982,14295.216999999999,10610000.0,98.97,14.79
4823,netherlands,1983,14365.385,10727000.0,98.35,14.0
4824,netherlands,1984,14437.506000000001,11084000.0,102.49,13.94
4825,netherlands,1985,14513.948999999999,11055000.0,100.39,14.07
4826,netherlands,1986,14595.755,10923000.0,98.98,13.17
4827,netherlands,1987,14682.649,10920000.0,100.08,11.97
4828,netherlands,1988,14774.038,10761000.0,99.78,11.81
4829,netherlands,1989,14868.655,10660000.0,94.26,10.68
4830,netherlands,1990,14965.448,10801000.0,95.86,11.69
4831,netherlands,1991,15064.518999999998,10764000.0,99.4,11.56
4832,netherlands,1992,15165.862,10458000.0,98.61,11.48
4833,netherlands,1993,15268.006000000001,10019000.0,102.94,13.48
4834,netherlands,1994,15369.12,10164000.0,101.09,13.85
4835,netherlands,1995,15467.851,10033000.0,110.21,16.32
4836,netherlands,1996,15563.255,9950000.0,109.25,14.76
4837,netherlands,1997,15655.475,10390000.0,104.41,15.71
4838,netherlands,1998,15745.646999999999,10590000.0,106.66,18.2
4839,netherlands,1999,15835.523000000001,11043000.0,104.89,15.17
4840,netherlands,2000,15926.188,11063000.0,107.25,19.66
4841,netherlands,2001,16018.114,10874000.0,108.78,17.17
4842,netherlands,2002,16110.355,10545000.0,102.0,19.17
4843,netherlands,2003,16200.951000000001,7674000.0,97.67,15.78
4844,netherlands,2004,16287.181999999999,10015000.0,105.06,18.45
4845,netherlands,2005,16367.158000000001,9953000.0,105.05,17.52
4846,netherlands,2006,16440.096999999998,10011000.0,108.6,18.0
4847,netherlands,2007,16506.655,10180300.0,106.02,17.9
4848,netherlands,2008,16568.104,10278700.0,108.0,15.31
4849,netherlands,2009,16626.373,9836000.0,110.69,9.87
4850,netherlands,2010,16682.917,10177000.0,107.76,13.92
4851,netherlands,2011,16738.193,10485000.0,106.95,15.7
4852,netherlands,2012,16791.84,10182000.0,111.94,15.39
4853,netherlands,2013,16843.502,10591000.0,111.72,14.03
4854,newcaledonia,1961,80.584,7000.0,70.97,4.0
4855,newcaledonia,1962,83.21799999999999,7000.0,71.54,3.94
4856,newcaledonia,1963,85.905,7100.0,72.34,3.45
4857,newcaledonia,1964,88.579,7400.0,72.76,3.39
4858,newcaledonia,1965,91.2,7600.0,74.54,3.27
4859,newcaledonia,1966,93.686,7800.0,74.01,3.13
4860,newcaledonia,1967,96.071,8000.0,75.24,3.15
4861,newcaledonia,1968,98.609,8200.0,76.37,3.31
4862,newcaledonia,1969,101.62,8350.0,80.71,3.15
4863,newcaledonia,1970,105.324,8400.0,83.41,3.12
4864,newcaledonia,1971,109.83,8400.0,84.32,2.97
4865,newcaledonia,1972,114.984,8400.0,87.97,2.77
4866,newcaledonia,1973,120.432,8400.0,86.18,2.66
4867,newcaledonia,1974,125.64200000000001,10000.0,83.86,3.04
4868,newcaledonia,1975,130.264,12000.0,80.2,3.39
4869,newcaledonia,1976,134.173,12000.0,82.47,3.45
4870,newcaledonia,1977,137.47,12000.0,80.92,3.57
4871,newcaledonia,1978,140.273,12000.0,77.48,3.42
4872,newcaledonia,1979,142.768,17220.0,75.23,4.86
4873,newcaledonia,1980,145.144,24300.0,79.05,6.68
4874,newcaledonia,1981,147.405,25000.0,76.75,6.42
4875,newcaledonia,1982,149.535,25000.0,79.41,6.32
4876,newcaledonia,1983,151.626,28000.0,77.05,7.66
4877,newcaledonia,1984,153.747,26427.0,77.46,7.44
4878,newcaledonia,1985,155.982,27000.0,77.63,7.76
4879,newcaledonia,1986,158.346,24999.0,76.04,7.45
4880,newcaledonia,1987,160.872,25483.0,79.91,7.08
4881,newcaledonia,1988,163.657,24299.0,71.57,7.03
4882,newcaledonia,1989,166.787,25600.0,73.39,7.28
4883,newcaledonia,1990,170.33599999999998,28590.0,75.67,7.87
4884,newcaledonia,1991,174.33599999999998,24636.0,77.35,6.6
4885,newcaledonia,1992,178.75900000000001,26358.0,77.36,6.99
4886,newcaledonia,1993,183.48,22442.0,74.42,6.21
4887,newcaledonia,1994,188.365,25497.0,79.06,6.35
4888,newcaledonia,1995,193.293,28368.0,74.18,6.96
4889,newcaledonia,1996,198.24,28581.0,81.45,6.88
4890,newcaledonia,1997,203.187,30521.0,79.87,7.15
4891,newcaledonia,1998,208.05599999999998,28681.0,79.41,6.75
4892,newcaledonia,1999,212.77599999999998,29991.0,79.38,7.09
4893,newcaledonia,2000,217.269,32115.0,77.96,6.76
4894,newcaledonia,2001,221.493,29918.0,82.53,6.38
4895,newcaledonia,2002,225.482,32885.0,81.2,7.49
4896,newcaledonia,2003,229.24400000000003,34039.0,82.08,7.13
4897,newcaledonia,2004,232.88299999999998,33534.0,81.13,7.08
4898,newcaledonia,2005,236.442,33763.0,81.42,6.88
4899,newcaledonia,2006,239.93,35884.0,81.24,7.3
4900,newcaledonia,2007,243.331,34785.0,83.79,7.1
4901,newcaledonia,2008,246.695,29067.0,80.74,6.23
4902,newcaledonia,2009,250.085,33073.0,84.06,7.34
4903,newcaledonia,2010,253.52700000000002,35927.0,84.63,7.6
4904,newcaledonia,2011,257.05400000000003,34054.0,87.37,7.88
4905,newcaledonia,2012,260.653,41325.0,88.59,9.62
4906,newcaledonia,2013,264.242,40469.0,87.03,8.85
4907,newzealand,1961,2424.0660000000003,723000.0,96.3,17.42
4908,newzealand,1962,2477.199,724000.0,99.11,17.1
4909,newzealand,1963,2530.173,754000.0,98.8,17.13
4910,newzealand,1964,2580.53,762000.0,96.37,16.97
4911,newzealand,1965,2626.645,770000.0,92.87,16.94
4912,newzealand,1966,2667.0820000000003,800000.0,96.98,17.21
4913,newzealand,1967,2702.676,870000.0,93.31,18.55
4914,newzealand,1968,2736.827,875000.0,96.6,18.24
4915,newzealand,1969,2774.367,880000.0,100.2,18.25
4916,newzealand,1970,2818.387,890000.0,95.92,18.06
4917,newzealand,1971,2870.822,909000.0,96.19,17.08
4918,newzealand,1972,2929.6859999999997,925800.0,97.31,17.03
4919,newzealand,1973,2989.409,996000.0,101.49,17.69
4920,newzealand,1974,3042.177,972000.0,100.12,17.42
4921,newzealand,1975,3082.633,972000.0,109.63,16.97
4922,newzealand,1976,3108.57,910800.0,115.88,15.55
4923,newzealand,1977,3122.406,976800.0,102.48,16.42
4924,newzealand,1978,3128.9559999999997,1002000.0,107.81,16.46
4925,newzealand,1979,3135.297,984000.0,95.52,16.61
4926,newzealand,1980,3146.619,918000.0,99.8,15.72
4927,newzealand,1981,3164.828,975000.0,96.88,16.76
4928,newzealand,1982,3188.539,968500.0,101.68,16.68
4929,newzealand,1983,3215.7290000000003,886800.0,92.2,15.04
4930,newzealand,1984,3243.0359999999996,823200.0,96.15,13.78
4931,newzealand,1985,3268.236,769200.0,99.45,12.78
4932,newzealand,1986,3290.304,780000.0,100.94,12.66
4933,newzealand,1987,3310.743,654300.0,99.93,10.71
4934,newzealand,1988,3332.792,657300.0,97.35,11.03
4935,newzealand,1989,3360.9570000000003,721000.0,92.28,12.04
4936,newzealand,1990,3398.172,732000.0,101.27,18.37
4937,newzealand,1991,3446.17,736000.0,98.08,18.29
4938,newzealand,1992,3503.1809999999996,786000.0,94.57,17.59
4939,newzealand,1993,3564.4640000000004,768000.0,100.1,17.19
4940,newzealand,1994,3623.2790000000005,741000.0,94.28,10.03
4941,newzealand,1995,3674.9359999999997,741000.0,105.92,9.67
4942,newzealand,1996,3717.349,748000.0,97.72,9.66
4943,newzealand,1997,3752.362,750000.0,97.49,9.55
4944,newzealand,1998,3783.974,756000.0,93.94,9.54
4945,newzealand,1999,3818.131,753000.0,93.24,9.46
4946,newzealand,2000,3858.9990000000003,768000.0,87.89,9.46
4947,newzealand,2001,3907.933,784000.0,90.28,9.64
4948,newzealand,2002,3963.2059999999997,815500.0,90.71,9.78
4949,newzealand,2003,4022.0690000000004,824000.0,91.84,9.77
4950,newzealand,2004,4080.438,856440.0,93.37,10.04
4951,newzealand,2005,4135.355,909000.0,92.19,10.39
4952,newzealand,2006,4185.888,910000.0,93.92,10.64
4953,newzealand,2007,4233.045999999999,832000.0,94.42,9.54
4954,newzealand,2008,4278.155,950000.0,94.14,10.99
4955,newzealand,2009,4323.337,925000.0,91.98,10.13
4956,newzealand,2010,4370.062,934000.0,90.39,9.95
4957,newzealand,2011,4418.678,912500.0,100.15,9.78
4958,newzealand,2012,4468.457,955000.0,91.77,10.07
4959,newzealand,2013,4518.515,955847.0,92.54,9.91
4960,nicaragua,1961,1829.7779999999998,193000.0,56.2,4.38
4961,nicaragua,1962,1887.425,202000.0,54.67,4.46
4962,nicaragua,1963,1946.234,212000.0,55.12,4.56
4963,nicaragua,1964,2006.481,221000.0,56.8,4.62
4964,nicaragua,1965,2068.381,233000.0,58.47,4.78
4965,nicaragua,1966,2131.976,242000.0,60.92,4.74
4966,nicaragua,1967,2197.298,251000.0,61.91,4.72
4967,nicaragua,1968,2264.623,263000.0,63.51,4.59
4968,nicaragua,1969,2334.279,297888.0,63.37,5.14
4969,nicaragua,1970,2406.513,310248.0,63.06,5.13
4970,nicaragua,1971,2481.341,323292.0,60.96,5.32
4971,nicaragua,1972,2558.699,337020.0,59.05,5.51
4972,nicaragua,1973,2638.699,352080.0,59.01,5.74
4973,nicaragua,1974,2721.415,348640.0,57.01,6.03
4974,nicaragua,1975,2806.857,460667.0,59.24,7.92
4975,nicaragua,1976,2894.972,557350.0,59.05,9.29
4976,nicaragua,1977,2985.489,482448.0,60.09,7.85
4977,nicaragua,1978,3077.866,674088.0,58.12,10.7
4978,nicaragua,1979,3171.408,580000.0,55.07,9.05
4979,nicaragua,1980,3265.5190000000002,590000.0,52.88,9.27
